test,run,start,minute,stress_min,rds_ohm,package_temp_C,flange_temp_C,drain_current_A,drain_source_V,samples
24,2,2010-07-30T09:00:35.054000,97,103.0,1.92537,116.0661,219.07559,2.51549,5.06994,88
24,2,2010-07-30T09:00:35.054000,98,104.0,1.94987,116.16007,218.95463,2.52182,5.06646,92
24,2,2010-07-30T09:00:35.054000,99,105.0,1.9371,116.03412,219.0613,2.52182,5.06608,90
24,2,2010-07-30T09:00:35.054000,100,106.0,1.92741,116.13441,218.9407,2.51301,5.07038,89
24,2,2010-07-30T09:00:35.054000,101,107.0,1.91721,116.05209,218.99993,2.53282,5.06381,89
24,2,2010-07-30T09:00:35.054000,102,108.0,1.93341,116.08795,219.06769,2.53801,5.06559,91
24,2,2010-07-30T09:00:35.054000,103,109.0,1.94743,116.04408,218.92523,2.50366,5.07094,90
24,2,2010-07-30T09:00:35.054000,104,110.0,1.93118,116.07832,219.04238,2.50179,5.07229,89
24,2,2010-07-30T09:00:35.054000,105,111.0,1.94138,116.03857,219.0676,2.52112,5.06655,89
24,2,2010-07-30T09:00:35.054000,106,112.0,1.94282,116.16655,218.9614,2.5249,5.06802,92
24,2,2010-07-30T09:00:35.054000,107,113.0,1.94079,116.04545,219.01801,2.53481,5.06347,88
24,2,2010-07-30T09:00:35.054000,108,114.0,1.94757,116.01162,218.80618,2.50873,5.06699,90
24,2,2010-07-30T09:00:35.054000,109,115.0,1.94508,116.35678,219.04158,2.51738,5.06881,91
24,2,2010-07-30T09:00:35.054000,110,116.0,1.94548,116.28927,219.02003,2.52494,5.06799,89
24,2,2010-07-30T09:00:35.054000,111,117.0,1.94735,116.40162,219.06687,2.50275,5.07207,90
24,2,2010-07-30T09:00:35.054000,112,118.0,1.95507,116.28263,219.03998,2.53504,5.06587,89
24,2,2010-07-30T09:00:35.054000,113,119.0,1.93835,116.71108,219.0835,2.52313,5.06841,88
24,2,2010-07-30T09:00:35.054000,114,120.0,1.94819,116.47698,218.96903,2.52342,5.06597,90
24,2,2010-07-30T09:00:35.054000,115,121.0,1.94727,116.22418,218.90212,2.50777,5.07112,90
24,2,2010-07-30T09:00:35.054000,116,122.0,1.94625,116.3384,219.12095,2.48611,5.0761,88
24,2,2010-07-30T09:00:35.054000,117,123.0,1.95541,116.17125,219.04424,2.50984,5.07171,91
24,2,2010-07-30T09:00:35.054000,118,124.0,1.93752,116.10098,218.9318,2.52617,5.06655,91
24,2,2010-07-30T09:00:35.054000,119,125.0,1.97144,116.18258,219.09597,2.49814,5.07389,87
24,2,2010-07-30T09:00:35.054000,120,126.0,1.94809,116.08172,218.98718,2.51374,5.07098,91
24,2,2010-07-30T09:00:35.054000,121,127.0,1.93838,116.06407,218.98946,2.51394,5.06578,89
24,2,2010-07-30T09:00:35.054000,122,128.0,1.95529,116.22508,219.02003,2.50508,5.07115,92
24,2,2010-07-30T09:00:35.054000,123,129.0,1.9538,116.13935,219.049,2.49374,5.07244,89
24,2,2010-07-30T09:00:35.054000,124,130.0,1.95511,116.09588,219.10439,2.51483,5.06845,89
24,2,2010-07-30T09:00:35.054000,125,131.0,1.92137,116.05703,218.99766,2.53996,5.06427,90
24,2,2010-07-30T09:00:35.054000,126,132.0,1.96472,116.18889,219.08342,2.49575,5.07484,90
24,2,2010-07-30T09:00:35.054000,127,133.0,1.95018,116.05161,218.99232,2.51658,5.07159,90
24,2,2010-07-30T09:00:35.054000,128,134.0,1.93899,116.05161,218.90208,2.51669,5.06877,91
24,2,2010-07-30T09:00:35.054000,129,135.0,1.97623,116.05055,219.16531,2.48405,5.07749,88
24,2,2010-07-30T09:00:35.054000,130,136.0,1.95322,116.16356,218.73391,2.51563,5.07069,91
24,2,2010-07-30T09:00:35.054000,131,137.0,1.93913,116.25948,219.04048,2.52404,5.06918,91
24,2,2010-07-30T09:00:35.054000,132,138.0,1.94875,116.51802,219.04454,2.51661,5.0683,88
24,2,2010-07-30T09:00:35.054000,133,139.0,1.95907,116.68761,219.04429,2.50944,5.06944,90
24,2,2010-07-30T09:00:35.054000,134,140.0,1.9545,116.59403,219.05353,2.51746,5.06542,89
24,2,2010-07-30T09:00:35.054000,135,141.0,1.94805,116.36058,219.0115,2.53223,5.06449,91
24,2,2010-07-30T09:00:35.054000,136,142.0,1.98076,116.3333,219.10782,2.49931,5.07278,90
24,2,2010-07-30T09:00:35.054000,137,143.0,1.95377,116.28587,218.99717,2.5193,5.06837,89
24,2,2010-07-30T09:00:35.054000,138,144.0,1.95545,116.27623,219.13206,2.49666,5.07415,88
24,2,2010-07-30T09:00:35.054000,139,145.0,1.95972,116.15748,218.99827,2.49113,5.07457,90
24,2,2010-07-30T09:00:35.054000,140,146.0,1.95935,116.321,218.99479,2.50298,5.07279,91
24,2,2010-07-30T09:00:35.054000,141,147.0,1.95483,116.21666,219.00538,2.48659,5.0729,91
24,2,2010-07-30T09:00:35.054000,142,148.0,1.95943,116.19877,219.06785,2.4964,5.07296,88
24,2,2010-07-30T09:00:35.054000,143,149.0,1.97017,116.37871,218.92384,2.51647,5.07064,91
24,2,2010-07-30T09:00:35.054000,144,150.0,1.95599,116.19383,219.09096,2.48502,5.07522,90
24,2,2010-07-30T09:00:35.054000,145,151.0,1.95086,116.49228,219.08514,2.49111,5.07308,89
24,2,2010-07-30T09:00:35.054000,146,152.0,1.96009,116.37216,218.97317,2.5056,5.06948,91
24,2,2010-07-30T09:00:35.054000,147,153.0,1.9698,116.40413,219.00213,2.48081,5.0768,90
24,2,2010-07-30T09:00:35.054000,148,154.0,1.96788,116.10147,219.06503,2.50196,5.07014,90
24,2,2010-07-30T09:00:35.054000,149,155.0,1.98868,116.18889,219.03532,2.46467,5.08052,91
24,2,2010-07-30T09:00:35.054000,150,156.0,1.95963,116.16866,219.04456,2.48722,5.07553,88
24,2,2010-07-30T09:00:35.054000,151,157.0,1.94911,116.21544,218.98807,2.52646,5.0666,91
24,2,2010-07-30T09:00:35.054000,152,158.0,1.96042,116.27761,219.02949,2.48274,5.07772,90
24,2,2010-07-30T09:00:35.054000,153,159.0,1.97922,116.44234,218.98649,2.47386,5.0789,91
24,2,2010-07-30T09:00:35.054000,154,160.0,1.99633,116.37337,219.02328,2.47965,5.07843,90
24,2,2010-07-30T09:00:35.054000,155,161.0,1.97242,116.47237,219.02986,2.48862,5.07544,91
24,2,2010-07-30T09:00:35.054000,156,162.0,1.95752,116.56319,219.00241,2.49201,5.07666,91
24,2,2010-07-30T09:00:35.054000,157,163.0,2.00009,116.50272,219.0364,2.46481,5.08141,89
24,2,2010-07-30T09:00:35.054000,158,164.0,1.96504,116.38219,219.03155,2.48489,5.07646,89
24,2,2010-07-30T09:00:35.054000,159,165.0,1.98171,116.32003,218.98855,2.4809,5.078,91
24,2,2010-07-30T09:00:35.054000,160,166.0,1.97942,116.33217,219.04377,2.47594,5.07781,92
24,2,2010-07-30T09:00:35.054000,161,167.0,1.98352,116.27996,219.03009,2.46216,5.08258,90
24,2,2010-07-30T09:00:35.054000,162,168.0,1.97815,116.40551,219.06154,2.46444,5.07968,89
24,2,2010-07-30T09:00:35.054000,163,169.0,1.97699,116.27769,218.9612,2.4824,5.07841,91
24,2,2010-07-30T09:00:35.054000,164,170.0,1.97507,116.26943,218.97697,2.46004,5.0801,90
24,2,2010-07-30T09:00:35.054000,165,171.0,1.98929,116.17319,219.02748,2.47665,5.0778,91
24,2,2010-07-30T09:00:35.054000,166,172.0,1.98318,116.21018,219.04575,2.48141,5.07666,90
24,2,2010-07-30T09:00:35.054000,167,173.0,1.9981,116.19173,219.02717,2.4768,5.07884,91
24,2,2010-07-30T09:00:35.054000,168,174.0,1.98216,116.11847,218.89876,2.48748,5.07502,92
24,2,2010-07-30T09:00:35.054000,169,175.0,1.99724,116.273,218.95513,2.45288,5.0822,91
24,2,2010-07-30T09:00:35.054000,170,176.0,2.00992,116.47528,218.99229,2.45697,5.08091,90
24,2,2010-07-30T09:00:35.054000,171,177.0,1.98961,116.46322,218.97015,2.45687,5.08214,92
24,2,2010-07-30T09:00:35.054000,172,178.0,2.01,116.27777,219.05537,2.44119,5.08602,89
24,2,2010-07-30T09:00:35.054000,173,179.0,1.97617,116.21512,218.90552,2.47025,5.07756,92
24,2,2010-07-30T09:00:35.054000,174,180.0,1.99379,116.46006,219.04224,2.46315,5.07869,92
24,2,2010-07-30T09:00:35.054000,175,181.0,1.99001,116.55995,219.02125,2.46648,5.07817,90
24,2,2010-07-30T09:00:35.054000,176,182.0,1.99988,116.48143,218.97784,2.45857,5.07948,92
24,2,2010-07-30T09:00:35.054000,177,183.0,2.03413,116.83687,218.97339,2.40444,5.09122,91
24,2,2010-07-30T09:00:35.054000,178,184.0,2.0072,116.77851,218.96639,2.45724,5.08108,91
24,2,2010-07-30T09:00:35.054000,179,185.0,1.9987,116.67352,219.04053,2.42668,5.08695,91
24,2,2010-07-30T09:00:35.054000,180,186.0,2.02991,116.55995,219.03744,2.43541,5.08716,91
24,2,2010-07-30T09:00:35.054000,181,187.0,2.03328,116.53931,219.02425,2.40709,5.0929,90
24,2,2010-07-30T09:00:35.054000,182,188.0,2.00903,116.4799,219.02942,2.43236,5.08497,93
24,2,2010-07-30T09:00:35.054000,183,189.0,2.04727,116.468,218.98344,2.41039,5.08996,90
24,2,2010-07-30T09:00:35.054000,184,190.0,2.03931,116.62997,219.01175,2.42494,5.08664,92
24,2,2010-07-30T09:00:35.054000,185,191.0,2.05919,116.46314,218.98313,2.41747,5.08861,95
24,2,2010-07-30T09:00:35.054000,186,192.0,2.06381,116.44493,219.03409,2.3892,5.09449,91
24,2,2010-07-30T09:00:35.054000,187,193.0,2.05118,116.45027,218.91515,2.39666,5.09366,94
24,2,2010-07-30T09:00:35.054000,188,194.0,2.06841,116.50717,218.98698,2.38784,5.095,93
24,2,2010-07-30T09:00:35.054000,189,195.0,2.07356,116.50378,218.89958,2.35642,5.10291,92
24,2,2010-07-30T09:00:35.054000,190,196.0,2.09612,116.48953,218.74585,2.36365,5.10049,95
24,2,2010-07-30T09:00:35.054000,191,197.0,2.10094,116.5946,218.77682,2.35121,5.10347,93
24,2,2010-07-30T09:00:35.054000,192,198.0,2.10621,116.53567,218.66767,2.34278,5.1044,94
24,2,2010-07-30T09:00:35.054000,193,199.0,2.16078,116.62374,218.73175,2.30921,5.11309,95
24,2,2010-07-30T09:00:35.054000,194,200.0,2.1232,116.64972,218.79896,2.32611,5.10747,95
24,2,2010-07-30T09:00:35.054000,195,201.0,2.1297,116.67287,218.64173,2.32007,5.1086,94
24,2,2010-07-30T09:00:35.054000,196,202.0,2.17815,116.7433,218.81045,2.29038,5.11552,99
24,2,2010-07-30T09:00:35.054000,197,203.0,2.17713,116.93903,218.91599,2.27372,5.11711,95
24,2,2010-07-30T09:00:35.054000,198,204.0,2.16705,117.08368,218.97254,2.28758,5.11448,95
24,2,2010-07-30T09:00:35.054000,199,205.0,2.18393,117.05478,218.88133,2.28182,5.11758,96
24,2,2010-07-30T09:00:35.054000,200,206.0,2.18859,117.32717,218.89948,2.27645,5.11932,97
24,2,2010-07-30T09:00:35.054000,201,207.0,2.20369,117.25763,218.91878,2.26924,5.12004,94
24,2,2010-07-30T09:00:35.054000,202,208.0,2.19005,116.88406,217.60065,0.1259,5.56365,71
24,2,2010-07-30T09:00:35.054000,203,209.0,,86.28755,147.02062,0.37922,5.51104,0
24,2,2010-07-30T09:00:35.054000,204,210.0,3.56018,107.65297,195.3446,1.47213,5.2815,26
24,2,2010-07-30T09:00:35.054000,205,211.0,3.65064,109.56558,200.98451,1.199,5.33979,67
24,2,2010-07-30T09:00:35.054000,206,212.0,2.97055,114.79725,214.15157,1.69557,5.23657,102
24,2,2010-07-30T09:00:35.054000,207,213.0,2.99165,116.60917,218.45893,1.73184,5.23186,120
24,2,2010-07-30T09:00:35.054000,208,214.0,2.89211,116.6001,217.94643,1.77244,5.22287,118
24,2,2010-07-30T09:00:35.054000,209,215.0,2.74584,116.90956,218.35375,1.86176,5.20189,63
25,1,2010-07-30T13:35:11.066000,0,0.0,,36.55057,41.38797,0.02853,5.58246,0
25,1,2010-07-30T13:35:11.066000,1,1.0,,65.56964,99.85615,0.029,5.58215,0
25,1,2010-07-30T13:35:11.066000,2,2.0,,82.71367,146.94631,0.02902,5.58192,0
25,1,2010-07-30T13:35:11.066000,3,3.0,1.77974,90.06056,158.29809,2.78825,5.011,9
25,1,2010-07-30T13:35:11.066000,4,4.0,1.80925,112.35687,201.84496,2.69254,5.03095,76
25,1,2010-07-30T13:35:11.066000,5,5.0,1.82128,116.54991,209.07483,2.65889,5.03705,86
25,1,2010-07-30T13:35:11.066000,6,6.0,1.83362,116.9022,209.07947,2.63047,5.04327,84
25,1,2010-07-30T13:35:11.066000,7,7.0,1.82422,117.2684,208.97938,2.65216,5.04185,84
25,1,2010-07-30T13:35:11.066000,8,8.0,1.82983,117.50622,208.97264,2.62616,5.04764,82
25,1,2010-07-30T13:35:11.066000,9,9.0,1.83009,117.8666,208.99722,2.63928,5.04135,84
25,1,2010-07-30T13:35:11.066000,10,10.0,1.81918,117.96163,208.86155,2.64068,5.04465,81
25,1,2010-07-30T13:35:11.066000,11,11.0,1.82945,118.15541,209.23384,2.65719,5.04034,83
25,1,2010-07-30T13:35:11.066000,12,12.0,1.81606,118.40781,209.19245,2.62749,5.0465,83
25,1,2010-07-30T13:35:11.066000,13,13.0,1.85266,118.70456,209.44251,2.61547,5.05042,82
25,1,2010-07-30T13:35:11.066000,14,14.0,1.80977,118.73823,209.39788,2.6516,5.03997,82
25,1,2010-07-30T13:35:11.066000,15,15.0,1.83018,118.70027,209.36871,2.64832,5.0388,84
25,1,2010-07-30T13:35:11.066000,16,16.0,1.8396,118.96213,209.41594,2.63453,5.04565,81
25,1,2010-07-30T13:35:11.066000,17,17.0,1.82129,118.98811,209.29502,2.64144,5.04247,84
25,1,2010-07-30T13:35:11.066000,18,18.0,1.83982,118.87908,209.3269,2.65471,5.04216,81
25,1,2010-07-30T13:35:11.066000,19,19.0,1.82009,118.91955,209.20329,2.62756,5.04712,83
25,1,2010-07-30T13:35:11.066000,20,20.0,1.82586,119.01386,209.43187,2.64897,5.04167,83
25,1,2010-07-30T13:35:11.066000,21,21.0,1.84895,118.89899,209.34128,2.62033,5.05103,83
25,1,2010-07-30T13:35:11.066000,22,22.0,1.81615,119.01774,209.17563,2.62098,5.04809,80
25,1,2010-07-30T13:35:11.066000,23,23.0,1.82063,119.04696,209.35295,2.65244,5.04053,84
25,1,2010-07-30T13:35:11.066000,24,24.0,1.82171,119.09335,209.44419,2.65273,5.046,83
25,1,2010-07-30T13:35:11.066000,25,25.0,1.81855,119.11285,209.31784,2.61629,5.04972,81
25,1,2010-07-30T13:35:11.066000,26,26.0,1.83269,118.9984,209.29482,2.63532,5.0465,82
25,1,2010-07-30T13:35:11.066000,27,27.0,1.82193,119.2176,209.30097,2.64459,5.04366,84
25,1,2010-07-30T13:35:11.066000,28,28.0,1.81443,119.17607,209.28087,2.64369,5.04508,81
25,1,2010-07-30T13:35:11.066000,29,29.0,1.82471,119.07109,209.33018,2.62121,5.04609,83
25,1,2010-07-30T13:35:11.066000,30,30.0,1.83068,119.29563,209.22864,2.64083,5.04535,82
25,1,2010-07-30T13:35:11.066000,31,31.0,1.84479,119.38208,209.31232,2.6385,5.04192,83
25,1,2010-07-30T13:35:11.066000,32,32.0,1.83546,119.44182,209.38114,2.62871,5.04369,82
25,1,2010-07-30T13:35:11.066000,33,33.0,1.82676,119.611,209.40261,2.63667,5.04699,83
25,1,2010-07-30T13:35:11.066000,34,34.0,1.82672,119.5269,209.13739,2.6421,5.04072,82
25,1,2010-07-30T13:35:11.066000,35,35.0,1.82694,119.26714,209.16498,2.63591,5.04591,82
25,1,2010-07-30T13:35:11.066000,36,36.0,1.82768,119.21703,209.10524,2.62826,5.04687,80
25,1,2010-07-30T13:35:11.066000,37,37.0,1.82722,119.46789,209.35216,2.64234,5.04301,83
25,1,2010-07-30T13:35:11.066000,38,38.0,1.82919,119.30178,209.13103,2.63649,5.04618,83
25,1,2010-07-30T13:35:11.066000,39,39.0,1.82698,119.26406,209.13381,2.64247,5.04569,81
25,1,2010-07-30T13:35:11.066000,40,40.0,1.82644,119.30243,209.04264,2.65872,5.03946,84
25,1,2010-07-30T13:35:11.066000,41,41.0,1.81127,119.3319,209.26854,2.62899,5.04647,80
25,1,2010-07-30T13:35:11.066000,42,42.0,1.8215,119.26244,209.38311,2.63179,5.04573,85
25,1,2010-07-30T13:35:11.066000,43,43.0,1.82631,119.50132,209.20828,2.59968,5.05183,80
25,1,2010-07-30T13:35:11.066000,44,44.0,1.82626,119.37383,209.21983,2.64176,5.04492,85
25,1,2010-07-30T13:35:11.066000,45,45.0,1.8137,119.29563,209.38725,2.63008,5.04895,80
25,1,2010-07-30T13:35:11.066000,46,46.0,1.83373,119.46902,209.2519,2.63999,5.04496,84
25,1,2010-07-30T13:35:11.066000,47,47.0,1.82683,119.36403,209.11891,2.62977,5.04693,81
25,1,2010-07-30T13:35:11.066000,48,48.0,1.83552,119.38969,209.18384,2.62538,5.04815,84
25,1,2010-07-30T13:35:11.066000,49,49.0,1.81735,119.30567,209.30241,2.63092,5.04528,81
25,1,2010-07-30T13:35:11.066000,50,50.0,1.82987,119.3663,209.30331,2.63826,5.04387,82
25,1,2010-07-30T13:35:11.066000,51,51.0,1.83306,119.41705,208.98559,2.65121,5.04286,84
25,1,2010-07-30T13:35:11.066000,52,52.0,1.82864,119.62371,209.17062,2.62867,5.04263,81
25,1,2010-07-30T13:35:11.066000,53,53.0,1.81005,119.44004,209.43965,2.66418,5.03714,84
25,1,2010-07-30T13:35:11.066000,54,54.0,1.821,119.62589,209.44813,2.61897,5.04974,80
25,1,2010-07-30T13:35:11.066000,55,55.0,1.84099,119.44117,209.25662,2.61851,5.05075,82
25,1,2010-07-30T13:35:11.066000,56,56.0,1.81999,119.40151,209.31269,2.62648,5.04374,84
25,1,2010-07-30T13:35:11.066000,57,57.0,1.82909,119.25095,209.15204,2.64147,5.04477,81
25,1,2010-07-30T13:35:11.066000,58,58.0,1.83333,119.59546,209.38419,2.61645,5.04782,82
25,1,2010-07-30T13:35:11.066000,59,59.0,1.81458,119.55418,209.30859,2.64365,5.04183,82
25,1,2010-07-30T13:35:11.066000,60,60.0,1.81802,119.36087,209.32464,2.61815,5.04319,82
25,1,2010-07-30T13:35:11.066000,61,61.0,1.82814,119.50779,209.19054,2.62129,5.04954,80
25,1,2010-07-30T13:35:11.066000,62,62.0,1.82062,119.39431,209.20995,2.67932,5.03582,83
25,1,2010-07-30T13:35:11.066000,63,63.0,1.83124,119.46125,209.401,2.62413,5.04879,82
25,1,2010-07-30T13:35:11.066000,64,64.0,1.8327,119.2983,209.15737,2.66066,5.03964,83
25,1,2010-07-30T13:35:11.066000,65,65.0,1.84202,119.34363,209.33561,2.6245,5.0463,82
25,1,2010-07-30T13:35:11.066000,66,66.0,1.81151,119.43599,209.18535,2.66691,5.03774,82
25,1,2010-07-30T13:35:11.066000,67,67.0,1.80977,119.2346,209.46147,2.65542,5.04028,83
25,1,2010-07-30T13:35:11.066000,68,68.0,1.84953,119.41406,209.24344,2.62964,5.04669,82
25,1,2010-07-30T13:35:11.066000,69,69.0,1.81876,119.40912,209.20861,2.66022,5.03734,83
25,1,2010-07-30T13:35:11.066000,70,70.0,1.82905,119.35586,209.09506,2.63045,5.04692,81
25,1,2010-07-30T13:35:11.066000,71,71.0,1.81824,119.334,209.42435,2.63142,5.04355,84
25,1,2010-07-30T13:35:11.066000,72,72.0,1.81953,119.40548,209.21036,2.6283,5.0484,81
25,1,2010-07-30T13:35:11.066000,73,73.0,1.82975,119.43721,209.30679,2.62893,5.04715,83
25,1,2010-07-30T13:35:11.066000,74,74.0,1.82647,119.48659,209.23431,2.65369,5.04133,83
25,1,2010-07-30T13:35:11.066000,75,75.0,1.83236,119.51662,209.29428,2.60827,5.04741,81
25,1,2010-07-30T13:35:11.066000,76,76.0,1.81945,119.20117,209.10466,2.6225,5.04963,82
25,1,2010-07-30T13:35:11.066000,77,77.0,1.80661,119.35545,209.09205,2.63814,5.0479,82
25,1,2010-07-30T13:35:11.066000,78,78.0,1.83201,119.44797,209.52114,2.63438,5.04815,82
25,1,2010-07-30T13:35:11.066000,79,79.0,1.8138,119.37237,209.39492,2.63823,5.04518,81
25,1,2010-07-30T13:35:11.066000,80,80.0,1.81506,119.35197,209.38921,2.63589,5.04654,82
25,1,2010-07-30T13:35:11.066000,81,81.0,1.81271,119.40839,209.27719,2.64541,5.04177,84
25,1,2010-07-30T13:35:11.066000,82,82.0,1.79901,119.37779,209.33088,2.64589,5.04169,80
25,1,2010-07-30T13:35:11.066000,83,83.0,1.8107,119.31409,209.27073,2.65708,5.03945,84
25,1,2010-07-30T13:35:11.066000,84,84.0,1.81392,119.22723,209.21741,2.62956,5.04513,80
25,1,2010-07-30T13:35:11.066000,85,85.0,1.81824,119.26455,209.40615,2.6174,5.04911,83
25,1,2010-07-30T13:35:11.066000,86,86.0,1.82417,119.26698,209.36121,2.64037,5.04219,83
25,1,2010-07-30T13:35:11.066000,87,87.0,1.82078,119.36249,209.34479,2.63271,5.045,80
25,1,2010-07-30T13:35:11.066000,88,88.0,1.80507,119.3561,209.30184,2.6687,5.03785,84
25,1,2010-07-30T13:35:11.066000,89,89.0,1.80838,119.34744,209.24321,2.64778,5.04475,81
25,1,2010-07-30T13:35:11.066000,90,90.0,1.82622,119.3051,209.35306,2.61558,5.05315,80
25,1,2010-07-30T13:35:11.066000,91,91.0,1.81171,119.33805,209.11986,2.65939,5.04236,83
25,1,2010-07-30T13:35:11.066000,92,92.0,1.82671,119.4844,209.16125,2.64651,5.0436,84
25,1,2010-07-30T13:35:11.066000,93,93.0,1.82069,119.54333,209.33369,2.64934,5.04313,82
25,1,2010-07-30T13:35:11.066000,94,94.0,1.81765,119.65957,209.50711,2.6593,5.04162,80
25,1,2010-07-30T13:35:11.066000,95,95.0,1.81461,119.45413,209.21511,2.66722,5.03934,84
25,1,2010-07-30T13:35:11.066000,96,96.0,1.80244,119.55863,209.39709,2.63466,5.04554,80
25,1,2010-07-30T13:35:11.066000,97,97.0,1.80471,119.51832,209.15877,2.64518,5.04399,83
25,1,2010-07-30T13:35:11.066000,98,98.0,1.82129,119.40847,209.19094,2.5975,5.04963,81
25,1,2010-07-30T13:35:11.066000,99,99.0,1.82801,119.43478,209.46651,2.62285,5.04484,82
25,1,2010-07-30T13:35:11.066000,100,100.0,1.82619,119.30802,209.2291,2.61841,5.04975,81
25,1,2010-07-30T13:35:11.066000,101,101.0,1.80491,119.43721,209.32116,2.62567,5.04178,80
25,1,2010-07-30T13:35:11.066000,102,102.0,1.81691,119.2911,209.4815,2.63809,5.04441,83
25,1,2010-07-30T13:35:11.066000,103,103.0,1.81516,119.43089,209.37413,2.619,5.05088,82
25,1,2010-07-30T13:35:11.066000,104,104.0,1.83667,119.36873,209.46819,2.61709,5.0498,81
25,1,2010-07-30T13:35:11.066000,105,105.0,1.83147,119.59789,209.41656,2.62659,5.04639,83
25,1,2010-07-30T13:35:11.066000,106,106.0,1.82586,119.4534,209.27438,2.62396,5.04597,82
25,1,2010-07-30T13:35:11.066000,107,107.0,1.82268,119.48019,209.40268,2.62123,5.04954,82
25,1,2010-07-30T13:35:11.066000,108,108.0,1.82892,119.28503,209.3746,2.6186,5.05049,81
25,1,2010-07-30T13:35:11.066000,109,109.0,1.84191,119.34768,209.48267,2.63444,5.04556,84
25,1,2010-07-30T13:35:11.066000,110,110.0,1.81316,119.33246,209.4399,2.61286,5.04816,80
25,1,2010-07-30T13:35:11.066000,111,111.0,1.81531,119.416,209.33612,2.66592,5.03801,84
25,1,2010-07-30T13:35:11.066000,112,112.0,1.82855,119.15988,209.32316,2.6277,5.04813,79
25,1,2010-07-30T13:35:11.066000,113,113.0,1.8318,119.43454,209.10525,2.653,5.03915,83
25,1,2010-07-30T13:35:11.066000,114,114.0,1.82789,119.47501,209.24593,2.64674,5.04317,84
25,1,2010-07-30T13:35:11.066000,115,115.0,1.83702,119.44692,209.37394,2.62065,5.04668,82
25,1,2010-07-30T13:35:11.066000,116,116.0,1.82537,119.40005,209.18519,2.61674,5.04645,80
25,1,2010-07-30T13:35:11.066000,117,117.0,1.83259,119.44603,209.26986,2.62472,5.04783,81
25,1,2010-07-30T13:35:11.066000,118,118.0,1.83358,119.51079,209.34989,2.62918,5.0486,81
25,1,2010-07-30T13:35:11.066000,119,119.0,1.81886,119.57401,209.43176,2.66197,5.03932,82
25,1,2010-07-30T13:35:11.066000,120,120.0,1.81243,119.37771,209.40147,2.65762,5.03856,84
25,1,2010-07-30T13:35:11.066000,121,121.0,1.83514,119.29579,209.30582,2.65321,5.04061,82
25,1,2010-07-30T13:35:11.066000,122,122.0,1.83114,119.36306,209.42589,2.6212,5.04974,81
25,1,2010-07-30T13:35:11.066000,123,123.0,1.83762,119.31474,209.52872,2.60454,5.05294,82
25,1,2010-07-30T13:35:11.066000,124,124.0,1.83225,119.34622,209.31079,2.63563,5.0447,83
25,1,2010-07-30T13:35:11.066000,125,125.0,1.84026,119.35246,209.23073,2.63082,5.04601,80
25,1,2010-07-30T13:35:11.066000,126,126.0,1.83343,119.3701,209.27434,2.62928,5.04683,84
25,1,2010-07-30T13:35:11.066000,127,127.0,1.84071,119.17891,209.18696,2.60486,5.05277,80
25,1,2010-07-30T13:35:11.066000,128,128.0,1.82278,119.30462,209.28496,2.64778,5.04386,84
25,1,2010-07-30T13:35:11.066000,129,129.0,1.82818,119.33578,209.30446,2.60626,5.04994,81
25,1,2010-07-30T13:35:11.066000,130,130.0,1.81429,119.26941,209.24698,2.65225,5.04381,82
25,1,2010-07-30T13:35:11.066000,131,131.0,1.82071,119.19113,209.31261,2.64702,5.04396,82
25,1,2010-07-30T13:35:11.066000,132,132.0,1.8258,119.30713,209.43269,2.62403,5.0493,82
25,1,2010-07-30T13:35:11.066000,133,133.0,1.84115,119.27078,209.41111,2.61559,5.05095,82
25,1,2010-07-30T13:35:11.066000,134,134.0,1.81891,119.39633,209.42551,2.64067,5.04527,83
25,1,2010-07-30T13:35:11.066000,135,135.0,1.82021,119.26544,209.26214,2.62782,5.045,81
25,1,2010-07-30T13:35:11.066000,136,136.0,1.82251,119.71866,209.39966,2.61987,5.04674,84
25,1,2010-07-30T13:35:11.066000,137,137.0,1.8371,119.42539,209.18107,2.60287,5.05228,79
25,1,2010-07-30T13:35:11.066000,138,138.0,1.8311,119.50876,209.46563,2.62913,5.04678,84
25,1,2010-07-30T13:35:11.066000,139,139.0,1.82232,119.33165,209.19817,2.6113,5.05157,78
25,1,2010-07-30T13:35:11.066000,140,140.0,1.80679,119.31255,209.22905,2.68487,5.03482,84
25,1,2010-07-30T13:35:11.066000,141,141.0,1.81789,119.22796,209.22721,2.6103,5.04716,79
25,1,2010-07-30T13:35:11.066000,142,142.0,1.84806,119.22068,209.26708,2.6264,5.04801,83
25,1,2010-07-30T13:35:11.066000,143,143.0,1.8257,119.32437,209.25269,2.6315,5.04636,82
25,1,2010-07-30T13:35:11.066000,144,144.0,1.85178,119.37059,209.29052,2.62298,5.04894,80
25,1,2010-07-30T13:35:11.066000,145,145.0,1.81622,119.41705,209.29899,2.63279,5.0469,84
25,1,2010-07-30T13:35:11.066000,146,146.0,1.81556,119.3514,209.47758,2.63817,5.04631,80
25,1,2010-07-30T13:35:11.066000,147,147.0,1.82338,119.31304,209.29814,2.63974,5.04421,82
25,1,2010-07-30T13:35:11.066000,148,148.0,1.83122,119.28163,209.44653,2.62717,5.04817,82
25,1,2010-07-30T13:35:11.066000,149,149.0,1.82022,119.28964,209.2839,2.64756,5.04274,83
